stop_id,stop_name,latitude,longitude,platform_code,platform_name,municipality,wheelchair_accessible,parent_station,adress,description,zone,route_type
5276,Fellsway @ Medford St,42.41817,-71.085794,,,Malden,0,,,,LocalBus,3
6613,Opp 50 Castle Rd,42.427895,-70.935039,,,Nahant,1,,,,LocalBus,3
16102,Congress St opp Shetland Pk,42.518463,-70.889547,,,Salem,1,,,,LocalBus,3
2677,Highland Ave @ Cedar St,42.392088,-71.11225,,,Somerville,1,,,,LocalBus,3
1660,Mystic St @ Davis Ave,42.423843,-71.152874,,,Arlington,1,,,,LocalBus,3
1296,Washington St opp Euston Rd,42.344593,-71.144416,,,Boston,1,,,,LocalBus,3
4578,Centennial Dr opp Rt128 Ramp,42.524241,-70.953577,,,Peabody,1,,,,LocalBus,3
1382,43 W Dedham St,42.341882,-71.072691,,,Boston,1,,,,LocalBus,3
5396,Main St @ Peirce Ave,42.41472,-71.06424,,,Everett,1,,,,LocalBus,3
4865,Salem St @ Humphrey St,42.476289,-70.892518,,,Swampscott,1,,,,LocalBus,3
3574,Main St @ Firehouse,42.231144,-70.879979,,,Hingham,1,,,,LocalBus,3
2293,Massachusetts Ave @ Park Ave,42.424328,-71.182803,,,Arlington,1,,,,LocalBus,3
268,Columbia Rd @ O St,42.331676,-71.029247,,,Boston,2,,,,LocalBus,3
2129,Trapelo Rd @ Slade St,42.382659,-71.180186,,,Belmont,1,,,,LocalBus,3
5277,Fellsway @ Malden St,42.419695,-71.086004,,,Malden,0,,,,LocalBus,3
2410,Boston Ave @ Winthrop St,42.411509,-71.121651,,,Medford,1,,,,LocalBus,3
439,247 Norfolk St opp Capen St,42.284214,-71.081358,,,Boston,1,,,,LocalBus,3
3348,Willard St @ Rogers St,42.249679,-71.035179,,,Quincy,1,,,,LocalBus,3
68618,450 Washington St,42.245904,-71.174729,,,Dedham,1,,,,LocalBus,3
3981,778 S Franklin St,42.129761,-71.008895,,,Holbrook,1,,,,LocalBus,3
8546,Wiswall Rd @ Indian Ridge Rd,42.29739,-71.185245,,,Newton,1,,,,LocalBus,3
2840,Main St @ Baldwin St,42.38125,-71.070852,,,Boston,1,,,,LocalBus,3
16881,26 Cambridge St @ Cafe Escadrille,42.481971,-71.18724,,,Burlington,1,,,,LocalBus,3
7885,South Rd opp Hartford St,42.487985,-71.27875,,,Bedford,1,,,,LocalBus,3
2614,Summer St @ Wesley Park,42.382,-71.098081,,,Somerville,1,,,,LocalBus,3
29003,Sullivan Square,42.384266,-71.076511,,Upper Berth 3,Boston,1,place-sull,"Maffa Way and Cambridge St, Charlestown, MA 02129",Sullivan Square - Upper Berth 3,LocalBus,3
2189,Bright Rd @ Washington St,42.386639,-71.161007,,,Belmont,1,,,,LocalBus,3
4709,Point of Pines,42.440343,-70.967824,,,Revere,1,,,,LocalBus,3
10413,Columbus Ave @ Weld Ave,42.314898,-71.097377,,,Boston,1,,,,LocalBus,3
278,E 8th St @ L St,42.331504,-71.035149,,,Boston,1,,,,LocalBus,3
3687,Broad St @ Cottage St,42.216401,-70.927739,,,Weymouth,1,,,,LocalBus,3
2885,Mystic Ave opp Billings Ave,42.408486,-71.104066,,,Medford,1,,,,LocalBus,3
3979,S Franklin St @ Laurel Pk,42.134006,-71.00752,,,Holbrook,1,,,,LocalBus,3
614,Washington St @ Rockingham Ave,42.264139,-71.154223,,,Boston,1,,,,LocalBus,3
16971,Cambridge St opp Terry Ave,42.510701,-71.2005,,,Burlington,1,,,,LocalBus,3
3271,Sea St @ Winthrop St,42.26572,-70.960097,,,Quincy,1,,,,LocalBus,3
137,Charles Park Rd @ Rivermoor St,42.278907,-71.175492,,,Boston,1,,,,LocalBus,3
769,Centre St opp Glenhaven Rd,42.270185,-71.161904,,,Boston,1,,,,LocalBus,3
2595,Somerville Ave @ Carlton St,42.381176,-71.099677,,,Somerville,1,,,,LocalBus,3
5842,Bennington St @ Byron St,42.383407,-71.016436,,,Boston,1,,,,LocalBus,3
5967,349 Washington St,42.439466,-71.071432,,,Malden,1,,,,LocalBus,3
5440,468 Salem St opp Dell St,42.431517,-71.051995,,,Malden,1,,,,LocalBus,3
4076,North St opp Broad St,42.188018,-71.029746,,,Randolph,1,,,,LocalBus,3
412,Warren St @ Crawford St,42.310421,-71.083262,,,Boston,1,,,,LocalBus,3
1720,Blue Hill Ave @ Mattapan Sq,42.26876,-71.093955,,,Boston,1,,,,LocalBus,3
8168,Walnut St @ Page Rd,42.353479,-71.208007,,,Newton,1,,,,LocalBus,3
7205,Euclid Ave @ Clairmont St,42.487477,-70.957503,,,Lynn,1,,,,LocalBus,3
11780,Ave Louis Pasteur @ Longwood Ave,42.337969,-71.102457,,,Boston,1,,,,LocalBus,3
6161,Opp 446 Loring Ave,42.490025,-70.89642,,,Salem,1,,,,LocalBus,3
2790,347 West St,42.267019,-71.130262,,,Boston,1,,,,LocalBus,3
13826,Opp 650 Main St,42.184146,-70.955445,,,Weymouth,1,,,,LocalBus,3
5269,Fellsway @ Myrtle St,42.416171,-71.084902,,,Medford,0,,,,LocalBus,3
1856,170 Walter St,42.294728,-71.130566,,,Boston,1,,,,LocalBus,3
11599,Seaport Blvd @ Fan Pier Blvd,42.352561,-71.046914,,,Boston,1,,,,LocalBus,3
111848,Nantasket Ave from Wash Blvd to Water St (FLAG),42.274431,-70.860687,,,Hull,1,,,,LocalBus,3
1308,Harvard St @ Beacon St,42.342499,-71.121845,,,Brookline,1,,,,LocalBus,3
571,Dorchester Ave @ Washington St,42.272456,-71.068104,,,Boston,1,,,,LocalBus,3
29006,Sullivan Square,42.383909,-71.076521,,Upper Berth 6,Boston,1,place-sull,"Maffa Way and Cambridge St, Charlestown, MA 02129",Sullivan Square - Upper Berth 6,LocalBus,3
5678,Central Ave @ Shawmut St,42.390242,-71.034676,,,Chelsea,1,,,,LocalBus,3
2894,Mystic Ave @ Bonner Ave,42.405134,-71.101203,,,Medford,1,,,,LocalBus,3
4173,N Main St @ Intervale Terr,42.189634,-71.058144,,,Randolph,1,,,,LocalBus,3
4183,N Main St @ Jasper Ln,42.173299,-71.047866,,,Randolph,1,,,,LocalBus,3
48541,N Shore Rd @ Jackson St,42.420822,-70.989349,,,Revere,1,,,,LocalBus,3
3167,E Squantum St @ Hancock St,42.276099,-71.027879,,,Quincy,1,,,,LocalBus,3
934,Commonwealth Ave @ Pleasant St,42.35123,-71.118201,,,Boston,1,,,,LocalBus,3
3280,Sea St @ Gannett Rd,42.260931,-70.978531,,,Quincy,1,,,,LocalBus,3
31916,Grove St @ Allendale Rd,42.305687,-71.147592,,,Brookline,1,,,,LocalBus,3
32002,Quincy Center,42.251772,-71.005099,,Berth 2,Quincy,1,place-qnctr,"175 Thomas E Burgin Pkwy, Quincy, MA 02169",Quincy Center - Berth 2,LocalBus,3
247,Northern Ave @ Harbor St,42.346634,-71.035301,,Design Center,Boston,1,,,Northern Ave @ Harbor St - Silver Line - SL2 Design Center,LocalBus,3
808,Centre St opp Bellevue st,42.284044,-71.156956,,,Boston,1,,,,LocalBus,3
8207,Woodward St @ Boylston St,42.318916,-71.212736,,,Newton,1,,,,LocalBus,3
1378,Harvard Ave @ Commonwealth Ave,42.350034,-71.130722,,,Boston,1,,,,LocalBus,3
109883,Washington Ave @ River Rd,42.372069,-70.97424,,,Winthrop,1,,,,LocalBus,3
3391,Adams St @ Mechanic St,42.257936,-71.039704,,,Milton,1,,,,LocalBus,3
6415,Truman Hwy @ Chittick Rd,42.248375,-71.123996,,,Boston,1,,,,LocalBus,3
2660,Highland Ave @ Medford St,42.384648,-71.092778,,,Somerville,1,,,,LocalBus,3
5699,Revere St @ Bay Rd,42.418789,-70.989564,,,Revere,1,,,,LocalBus,3
6600,Union St @ Exchange St,42.463687,-70.943784,,,Lynn,1,,,,LocalBus,3
7510,Central St opp Assembly Ave,42.456421,-71.009105,,,Saugus,1,,,,LocalBus,3
5447,Main St @ Brown Terr,42.421675,-71.067219,,,Malden,1,,,,LocalBus,3
38813,Keystone Apartments,42.279443,-71.048564,,,Boston,1,,,,LocalBus,3
4333,Edge Hill Rd @ Otis St,42.255582,-71.048092,,,Milton,0,,,,LocalBus,3
6140,Essex St @ Fayette St,42.470634,-70.936877,,,Lynn,1,,,,LocalBus,3
7401,Lincoln Ave @ Jackson St,42.448624,-71.009514,,,Saugus,1,,,,LocalBus,3
2726,Broadway @ Winter Hill Plaza,42.393489,-71.094823,,,Somerville,1,,,,LocalBus,3
2594,Somerville Ave opp School St,42.381865,-71.101817,,,Somerville,1,,,,LocalBus,3
96735,Walnut St opp Edison St,42.475514,-70.997329,,,Saugus,1,,,,LocalBus,3
5375,Eastern Ave @ Ferry St,42.424233,-71.065004,,,Malden,0,,,,LocalBus,3
3900,N Franklin St @ Jewel Rd,42.155852,-71.008642,,,Holbrook,1,,,,LocalBus,3
1032,Chestnut Hill Ave opp Wiltshire Rd,42.342645,-71.153726,,,Boston,1,,,,LocalBus,3
4573,Centennial Dr @ First Ave,42.519613,-70.974484,,,Peabody,1,,,,LocalBus,3
793,Belgrade Ave @ Pinehurst St,42.286337,-71.132805,,,Boston,1,,,,LocalBus,3
3782,Franklin St @ Washington St,42.201868,-71.007149,,,Braintree,1,,,,LocalBus,3
4847,Humphrey St @ Lafayette St,42.493847,-70.870287,,,Marblehead,1,,,,LocalBus,3
1115,Cambridge St @ Seattle St,42.358658,-71.123967,,,Boston,1,,,,LocalBus,3
5546,Park Ave @ McLeavey St,42.415021,-71.030613,,,Revere,1,,,,LocalBus,3
1853,Weld St opp Wedgewood Rd,42.294255,-71.136678,,,Boston,1,,,,LocalBus,3
147,Herald St @ Tremont St,42.347374,-71.068436,,,Boston,1,,,,LocalBus,3
7446,Boston St @ Southside Ave,42.461965,-70.984691,,,Lynn,1,,,,LocalBus,3
1877,Weld St @ Morey St,42.293627,-71.140097,,,Boston,1,,,,LocalBus,3
11319,W Second St opp W Third St,42.343047,-71.055038,,,Boston,1,,,,LocalBus,3
86940,Main St @ Harvard St,42.376184,-71.243664,,,Waltham,1,,,,LocalBus,3
8323,Sohier Rd @ Beverly High School,42.564189,-70.879158,,,Beverly,1,,,,LocalBus,3
4826,Humphrey St opp Salem St,42.476217,-70.892267,,,Swampscott,0,,,,LocalBus,3
1346,Humboldt Ave @ Townsend St,42.317134,-71.08655,,,Boston,1,,,,LocalBus,3
3235,Elm Ave opp Greene St,42.267835,-71.014098,,,Quincy,1,,,,LocalBus,3
6149,Essex St @ Burrill St,42.475746,-70.921845,,,Swampscott,1,,,,LocalBus,3
1773,Mountfort St @ Lenox St,42.349273,-71.109993,,,Brookline,1,,,,LocalBus,3
85565,Baker St opp Varick Rd,42.283778,-71.169626,,,Boston,1,,,,LocalBus,3
8805,Neponset Ave @ Tolman St,42.288645,-71.047238,,,Boston,1,,,,LocalBus,3
1491,Dudley St @ Harrison Ave,42.328655,-71.082962,,,Boston,1,,,,LocalBus,3
2710,Broadway @ Cross St,42.388616,-71.086108,,,Somerville,1,,,,LocalBus,3
5037,George St @ Winthrop St,42.414274,-71.119813,,,Medford,1,,,,LocalBus,3
39675,Franklin St @ Penns Hill Rd,42.233273,-70.996388,,,Quincy,1,,,,LocalBus,3
16500,950 American Legion Hwy,42.274306,-71.116515,,,Boston,1,,,,LocalBus,3
994,Winship St @ Union St,42.346204,-71.152305,,,Boston,1,,,,LocalBus,3
3493,Beale St @ S Central Ave,42.261731,-71.024958,,,Quincy,1,,,,LocalBus,3
5072,Malden Center,42.426729,-71.074659,,West Busway,Malden,1,place-mlmnl,"Commercial St and Pleasant St, Malden, MA 02148",Malden Center - West Busway,LocalBus,3
8520,Centre St @ Lombard St,42.348329,-71.188066,,,Newton,0,,,,LocalBus,3
1562,132 Brookline Ave opp Fullerton St,42.344908,-71.100835,,,Boston,1,,,,LocalBus,3
16606,Beach Rd @ Surfside Rd,42.457537,-70.935808,,,Lynn,1,,,,LocalBus,3
95618,East St @ Diamond St,42.147098,-71.246662,,,Walpole,1,,,,LocalBus,3
2929,Columbia Rd @ Intervale St,42.308895,-71.073962,,,Boston,1,,,,LocalBus,3
12610,Somerville Ave @ Merriam St,42.378242,-71.091691,,,Somerville,1,,,,LocalBus,3
1576,Blue Hill Ave @ Dudley St,42.324862,-71.075227,,,Boston,1,,,,LocalBus,3
285,E 8th St @ Mercer St,42.331495,-71.048888,,,Boston,1,,,,LocalBus,3
55011,Alford St @ MWRA Pump Station,42.391021,-71.070228,,,Boston,1,,,,LocalBus,3
3067,Neponset Ave @ Adams St King Square,42.297184,-71.056392,,,Boston,1,,,,LocalBus,3
2202,West Service Rd @ St Pauls Church,42.412752,-71.186419,,,Arlington,1,,,,LocalBus,3
17102,Enon St @ Lakeview Ave,42.584611,-70.884687,,,Beverly,1,,,,LocalBus,3
13856,Mutton Lane @ Old Stone Way,42.199225,-70.925524,,,Weymouth,1,,,,LocalBus,3
3331,Water St @ Pleasant St,42.240825,-71.005941,,,Quincy,1,,,,LocalBus,3
5254,Centre St @ Montclair Ave,42.289484,-71.141991,,,Boston,1,,,,LocalBus,3
3999,S Franklin St @ Quincy St,42.135546,-71.006679,,,Holbrook,1,,,,LocalBus,3
5481,Broadway @ Broadway Plaza,42.424878,-71.042284,,,Malden,1,,,,LocalBus,3
9048,Middlesex Ave @ Third St,42.410186,-71.07959,,,Medford,1,,,,LocalBus,3
8459,Great Rd @ Brooksbie Rd,42.488271,-71.268309,,,Bedford,1,,,,LocalBus,3
1639,West St @ Ida St,42.240748,-71.024085,,,Quincy,1,,,,LocalBus,3
1295,Washington St @ Commonwealth Ave,42.343586,-71.142524,,,Boston,1,,,,LocalBus,3
71187,Washington St @ Burnett St,42.304615,-71.109425,,,Boston,2,,,,LocalBus,3
7779,Trapelo Rd @ Berkley St,42.413708,-71.249663,,,Waltham,0,,,,LocalBus,3
5614,Park St @ Hawthorne St,42.390253,-71.035677,,,Chelsea,0,,,,LocalBus,3
88591,Veterans Memorial Senior Center,42.505811,-71.147136,,,Woburn,1,,,,LocalBus,3
111803,Washington St @ Canton Center Station,42.156685,-71.145661,,,Canton,1,,,,LocalBus,3
156,W Broadway @ F St,42.336634,-71.04761,,,Boston,1,,,,LocalBus,3
7887,Loomis St opp Hartford St,42.486419,-71.27675,,,Bedford,1,,,,LocalBus,3
7832,Commonwealth Ave @ Melrose St,42.34789,-71.248621,,,Newton,1,,,,LocalBus,3
9088,Laurel St @ Highview Ave,42.456216,-71.047545,,,Melrose,1,,,,LocalBus,3
1657,Mystic St @ Rangely Rd,42.420438,-71.153004,,,Arlington,1,,,,LocalBus,3
4515,Brown Circle Rotary,42.42095,-71.00354,,,Revere,1,,,,LocalBus,3
595,Dorchester Ave opp Valley Rd,42.278015,-71.066396,,,Boston,1,,,,LocalBus,3
5822,Revere Beach Pkwy @ Woods Ave,42.402491,-70.999702,,,Revere,0,,,,LocalBus,3
5790,49 Central Ave,42.409605,-71.010465,,,Revere,1,,,,LocalBus,3
28,E Broadway @ O St,42.335672,-71.029038,,,Boston,1,,,,LocalBus,3
8177,Watertown St @ Aldrich Rd,42.364152,-71.188539,,,Watertown,1,,,,LocalBus,3
7791,Lake St opp Hardy Residences,42.402514,-71.236493,,,Waltham,1,,,,LocalBus,3
3136,E Squantum St @ Hummock Rd,42.286979,-71.023727,,,Quincy,1,,,,LocalBus,3
3230,W Elm Ave @ Mason St,42.274126,-71.012354,,,Quincy,1,,,,LocalBus,3
2464,Wadsworth Rd @ Dow Ave,42.415764,-71.194248,,,Arlington,1,,,,LocalBus,3
3887,Washington St @ South St,42.174913,-71.012872,,,Braintree,1,,,,LocalBus,3
8806,248 Neponset Ave,42.290354,-71.048593,,,Boston,1,,,,LocalBus,3
3799,Quincy Ave @ Hayward St,42.230617,-70.972895,,,Braintree,1,,,,LocalBus,3
1179,Washington St @ Guild St,42.326035,-71.087812,,,Boston,1,,,,LocalBus,3
4916,Humphrey St @ Eastern Ave,42.467462,-70.922245,,,Swampscott,1,,,,LocalBus,3
2593,Somerville Ave opp Loring St,42.382627,-71.104227,,,Somerville,1,,,,LocalBus,3
580,River St @ Fremont St,42.270027,-71.090009,,,Boston,1,,,,LocalBus,3
5093,Washington St @ Union Pk,42.341308,-71.069417,,South Station/Downtown Crossing,Boston,1,,,Washington St @ Union Pk - Silver Line - South Station/Downtown Crossing,LocalBus,3
1790,Harrison Ave @ Worcester Sq,42.335883,-71.074011,,,Boston,1,,,,LocalBus,3
8674,Main St @ Willow St,42.376571,-71.216876,,,Waltham,1,,,,LocalBus,3
7467,Winter St opp Westland Ave,42.458467,-70.999306,,,Saugus,1,,,,LocalBus,3
4814,281 Humphrey St,42.467168,-70.913087,,,Swampscott,1,,,,LocalBus,3
17093,Terminal B Stop 2 - Arrivals Level,42.361657,-71.017833,,South Station,Boston,1,,,Terminal B Stop 2 - Silver Line - SL1 South Station,SL1-Logan,3
49826,Montvale Ave @ Prospect St,42.479184,-71.150086,,,Woburn,1,,,,LocalBus,3
5631,Garfield Ave @ Fenno St,42.409324,-71.029914,,,Chelsea,1,,,,LocalBus,3
111791,Washington St - Pleasant St to Chapman St (FLAG),42.172526,-71.139085,,,Canton,1,,,,LocalBus,3
1472,Bowdoin St opp Elba Terr,42.307568,-71.065473,,,Boston,1,,,,LocalBus,3
3973,S Franklin St @ Walsh Rd,42.143902,-71.008907,,,Holbrook,0,,,,LocalBus,3
7193,Dodge St opp Raymond Ave,42.5791,-70.887558,,,Beverly,1,,,,LocalBus,3
5348,Ferry St @ Winthrop St,42.420835,-71.057054,,,Malden,1,,,,LocalBus,3
70618,272 Washington St,42.25058,-71.170267,,,Dedham,1,,,,LocalBus,3
8166,Walnut St @ Newtonville Ave,42.351007,-71.207027,,,Newton,1,,,,LocalBus,3
2531,Prospect St @ Bennett Ct,42.37812,-71.09467,,,Somerville,1,,,,LocalBus,3
2797,Metropolitan Ave @ Hilburn St,42.277378,-71.127103,,,Boston,1,,,,LocalBus,3
7242,Washington St @ Beacon Hill Ave,42.467861,-70.953569,,,Lynn,1,,,,LocalBus,3
2623,Elm St @ Cedar St,42.387873,-71.1153,,,Somerville,1,,,,LocalBus,3
813,Spring St opp Powell St,42.277537,-71.16324,,,Boston,1,,,,LocalBus,3
5554,Elm St @ Glendale Pk,42.412881,-71.044764,,,Everett,1,,,,LocalBus,3
5435,Lebanon St @ Orchard St,42.435046,-71.045519,,,Malden,1,,,,LocalBus,3
7555,Vine St @ Talbot St,42.462628,-71.018822,,,Saugus,0,,,,LocalBus,3
7619,River St opp Mague St,42.353981,-71.233695,,,Newton,1,,,,LocalBus,3
109888,Pleasant St @ Buchanan St,42.372686,-70.984401,,,Winthrop,1,,,,LocalBus,3
4765,Paradise Rd @ Walker Rd,42.476845,-70.910284,,,Swampscott,1,,,,LocalBus,3
922,Cambridge St opp Dustin St,42.350692,-71.145688,,,Boston,1,,,,LocalBus,3
6275,Malden St @ Roland Rd,42.421713,-71.0173,,,Revere,1,,,,LocalBus,3
2441,Prospect St @ Broadway,42.369406,-71.10101,,,Cambridge,1,,,,LocalBus,3
74612,Courthouse,42.35245,-71.04685,,Airport/Design Center/Chelsea,Boston,1,place-crtst,"Seaport Blvd and Pittsburg St, Boston, MA",Courthouse - Silver Line - Airport/Design Center/Chelsea,SLWaterfrontNonLogan,3
3328,School St opp Gay St,42.244854,-71.00151,,,Quincy,1,,,,LocalBus,3
8274,144 Mystic St opp Rangely Rd,42.420083,-71.152743,,,Arlington,1,,,,LocalBus,3
4157,Randolph Ave @ Hallen Ave,42.23864,-71.069675,,,Milton,1,,,,LocalBus,3
1846,Weld St @ Russett Rd,42.292974,-71.152359,,,Boston,1,,,,LocalBus,3
8210,Elliot St @ Cottage St,42.312973,-71.217485,,,Newton,1,,,,LocalBus,3
5233,Washington St @ Arborway Garage,42.302682,-71.111044,,,Boston,0,,,,LocalBus,3
7392,Lincoln Ave opp Guild Rd,42.452038,-70.992446,,,Saugus,1,,,,LocalBus,3
2934,Columbia Rd @ Annabel St,42.318702,-71.063102,,,Boston,1,,,,LocalBus,3
4538,Western Ave @ Linton Rd,42.485236,-70.941027,,,Lynn,1,,,,LocalBus,3
8602,Marrett Rd @ Waltham St,42.435897,-71.235305,,,Lexington,1,,,,LocalBus,3
49067,Salem St @ Clapp St,42.435236,-71.029096,,,Malden,1,,,,LocalBus,3
8865,Main St opp Capozzi Cir,42.494153,-71.155323,,,Woburn,1,,,,LocalBus,3
4742,Lynnway @ Hanson St,42.448506,-70.963811,,,Lynn,1,,,,LocalBus,3
8392,Baker St @ Cutter Rd,42.280413,-71.167935,,,Boston,1,,,,LocalBus,3
1450,Arsenal St opp Beechwood Ave,42.364445,-71.173414,,,Watertown,1,,,,LocalBus,3
4054,North St opp Seton Way,42.170367,-71.035376,,,Randolph,1,,,,LocalBus,3
6022,Poplar St @ South St,42.286623,-71.128949,,,Boston,1,,,,LocalBus,3
1051,Western Ave @ Travis St,42.363248,-71.128518,,,Boston,1,,,,LocalBus,3
5253,1539 Centre St opp Bradfield Ave,42.289725,-71.141686,,,Boston,1,,,,LocalBus,3
1317,Huntington Ave opp Fenwood Rd,42.333494,-71.106036,,,Boston,1,,,,LocalBus,3
7319,Chestnut St @ Western Ave,42.47729,-70.949069,,,Lynn,1,,,,LocalBus,3
31187,Washington St @ Ophir St,42.310681,-71.103431,,,Boston,1,,,,LocalBus,3
15983,550 Main St,42.470466,-71.100741,,,Stoneham,1,,,,LocalBus,3
46276,Cushman Ave @ Adams St,42.417248,-71.016434,,,Revere,1,,,,LocalBus,3
78121,River St @ Jackson St,42.374185,-71.231293,,,Waltham,0,,,,LocalBus,3
1515,Bowdoin St @ Geneva Ave,42.303753,-71.071158,,,Boston,1,,,,LocalBus,3
9983,Stuart St @ Charles St S,42.351039,-71.066798,,,Boston,1,,,,ExpressBus-Downtown,3
1547,Boylston St @ Kennard Rd,42.329502,-71.128441,,,Brookline,1,,,,LocalBus,3
1552,High St @ Cypress St,42.324798,-71.121275,,,Brookline,1,,,,LocalBus,3
9246,Main St @ Green St,42.491692,-71.068655,,,Wakefield,1,,,,LocalBus,3
35751,Broadway @ Cary Ave,42.396041,-71.028178,,,Chelsea,1,,,,LocalBus,3
6951,Main St @ Lake St,42.45668,-71.138449,,,Winchester,1,,,,LocalBus,3
7132,Cabot St @ Vestry St,42.54657,-70.879755,,,Beverly,1,,,,LocalBus,3
16539,Milk St @ Devonshire St,42.356727,-71.05748,,,Boston,1,,,,LocalBus,3
30336,Dorchester Ave @ Dracut St,42.287003,-71.063901,,,Boston,1,,,,LocalBus,3
3933,Washington St opp Academy St,42.209759,-71.003525,,,Braintree,1,,,,LocalBus,3
2119,Belmont St @ Sullivan Rd,42.375167,-71.154041,,,Cambridge,1,,,,LocalBus,3
6260,Malden St @ Washington Ave,42.42711,-71.022307,,,Revere,1,,,,LocalBus,3
3047,Hancock St opp Standish Ave,42.262794,-71.012046,,,Quincy,1,,,,LocalBus,3
4721,McClellan Highway @ Boardman St,42.39172,-71.013117,,,Boston,1,,,,LocalBus,3
2863,Bunker Hill St @ Pearl St,42.379412,-71.063506,,,Boston,1,,,,LocalBus,3
7169,Cabot St @ Franklin Pl,42.545995,-70.879976,,,Beverly,1,,,,LocalBus,3
1327,Humboldt Ave @ Homestead St,42.311784,-71.090515,,,Boston,1,,,,LocalBus,3
585,River St @ Leahaven Rd,42.271259,-71.082334,,,Boston,1,,,,LocalBus,3
4182,N Main St @ Grove St,42.174708,-71.04854,,,Randolph,1,,,,LocalBus,3
3274,Sea St @ Manet Ave,42.266341,-70.966823,,,Quincy,1,,,,LocalBus,3
9045,Fellsway @ Bradbury Ave,42.407849,-71.082879,,,Medford,1,,,,LocalBus,3
6834,Union St @ Chestnut St,42.468936,-70.936996,,,Lynn,1,,,,LocalBus,3
5607,Third St @ Chestnut St,42.391656,-71.038396,,,Chelsea,1,,,,LocalBus,3
6204,Park Ave @ Oakland Ave,42.4177,-71.180753,,,Arlington,0,,,,LocalBus,3
6120,Loring Ave opp Lincoln Rd,42.493937,-70.893194,,,Salem,1,,,,LocalBus,3
5349,Ferry St @ Belmont St,42.420114,-71.054897,,,Malden,1,,,,LocalBus,3
9030,Highland Ave @ Charles St,42.424888,-71.080878,,,Malden,1,,,,LocalBus,3
5711,570 Broadway @ Elmwood Ave,42.413516,-71.010219,,,Revere,1,,,,LocalBus,3
32910,McGrath Hwy opp Southern Artery,42.253805,-70.995792,,,Quincy,1,,,,LocalBus,3
14875,opp 331 Paradise Rd,42.479326,-70.90595,,,Swampscott,1,,,,LocalBus,3
5006,305 Winthrop St,42.421579,-71.118106,,,Medford,1,,,,LocalBus,3
4669,North St opp Nursery St,42.530759,-70.908772,,,Salem,1,,,,LocalBus,3
2269,Massachusetts Ave @ Cottage Park Ave-Matignon,42.399436,-71.133125,,,Cambridge,1,,,,LocalBus,3
85511,Sawmill Brook Pkwy @ Spiers Rd,42.290209,-71.188248,,,Newton,1,,,,LocalBus,3
8478,Sawmill Brook Pkwy @ Spiers Rd,42.290281,-71.188363,,,Newton,1,,,,LocalBus,3
45332,Pleasant St @ Vista St,42.42555,-71.085803,,,Malden,1,,,,LocalBus,3
109873,Crest Ave @ Revere St,42.386405,-70.975838,,,Winthrop,1,,,,LocalBus,3
35711,Main St @ Alexandra Way,42.238938,-70.882879,,,Hingham,0,,,,LocalBus,3
7356,126 Lynnfield St,42.488119,-70.965629,,,Lynn,1,,,,LocalBus,3
515,Washington St @ Fuller St,42.281923,-71.071177,,,Boston,1,,,,LocalBus,3
7427,Lincoln Ave @ Lincoln Ct,42.447634,-71.010244,,,Saugus,1,,,,LocalBus,3
286,E 8th St @ Dorchester St,42.332782,-71.050957,,,Boston,1,,,,LocalBus,3
5468,Lebanon St @ Valley St,42.437393,-71.046972,,,Malden,1,,,,LocalBus,3
9247,Main St @ Charles St,42.494618,-71.068794,,,Wakefield,1,,,,LocalBus,3
4903,Humphrey St opp Puritan Rd,42.470528,-70.89482,,,Swampscott,1,,,,LocalBus,3
16466,Hyde Park Ave @ Milton St,42.239277,-71.131933,,,Boston,1,,,,LocalBus,3
13853,Pleasant St @ Village Rd,42.207003,-70.924716,,,Weymouth,1,,,,LocalBus,3
7960,Forest St @ Thomas St,42.434309,-71.175483,,,Arlington,1,,,,LocalBus,3
3708,Sea St @ Bridge St,42.242995,-70.948461,,,Weymouth,1,,,,LocalBus,3
77,Massachusetts Ave @ Marlborough St,42.34995,-71.089148,,,Boston,1,,,,LocalBus,3
5923,Upham St @ East St,42.458977,-71.048852,,,Melrose,1,,,,LocalBus,3
3023,Hancock St @ Linden St,42.270446,-71.020777,,,Quincy,1,,,,LocalBus,3
109836,Main St @ Pleasant St,42.38247,-70.991716,,,Winthrop,1,,,,LocalBus,3
962,Brighton Ave @ Linden St,42.352908,-71.130286,,,Boston,1,,,,LocalBus,3
5259,101 Anawan Ave opp Allenwood St,42.283613,-71.149404,,,Boston,1,,,,LocalBus,3
7254,Chestnut St opp Rand St,42.478504,-70.952235,,,Lynn,1,,,,LocalBus,3
3323,Palmer St @ Sea St,42.260827,-70.978562,,,Quincy,1,,,,LocalBus,3
49834,Pine St opp Montvale Rd,42.487925,-71.130188,,,Woburn,1,,,,LocalBus,3
3906,N Franklin St opp Rose Way,42.166033,-71.006785,,,Holbrook,1,,,,LocalBus,3
6126,Loring Ave @ Vinnin St,42.485764,-70.901798,,,Salem,1,,,,LocalBus,3
6701,Kings Hill Dr @ Newcastle St,42.467946,-70.987559,,,Lynn,0,,,,LocalBus,3
4614,Endicott St @ Market Basket,42.549704,-70.931707,,,Danvers,1,,,,LocalBus,3
6373,River St @ Wood Ave,42.26283,-71.108238,,,Boston,1,,,,LocalBus,3
1350,Humboldt Ave @ Waumbeck St,42.314699,-71.088322,,,Boston,1,,,,LocalBus,3
